scenario,seed,algo,user,dst,is_cloud,deadline,delay,excess,slack,L_u,O_u_bits,p_u,gateway,assigned_server,assigned_cores_len
1,1,GA,17,7,0,0.10841842789234926,0.07527058748000047,0.0,0.03314784041234879,1500000000.0,1638400.0,0.11867936793538086,2,7,1
1,1,GA,18,8,1,0.11329968492723921,0.04982733375219393,0.0,0.0634723511750453,1000000000.0,819200.0,0.16746893954347775,6,-1,0
1,1,GA,19,0,0,0.10911857926087498,0.06467821034640651,0.0,0.04444036891446847,1000000000.0,1228800.0,0.15705645979524985,6,0,1
1,1,GA,20,8,1,0.11173036653651063,0.11471624778039782,0.002985881243887198,-0.002985881243887198,2000000000.0,1228800.0,0.11585550339867128,4,-1,0
1,1,GA,21,8,1,0.11679369207217885,0.07866397680458813,0.0,0.03812971526759072,2000000000.0,819200.0,0.19520292687261848,3,-1,0
1,1,GA,22,1,0,0.1145294722062474,0.0957560156747129,0.0,0.018773456531534505,2000000000.0,1638400.0,0.11543536325474044,7,1,1
1,1,GA,23,0,0,0.10730014527017118,0.0929130533919417,0.0,0.01438709187822948,1500000000.0,819200.0,0.15103032497386853,2,0,1
1,1,GA,24,5,0,0.10896792618688969,0.10856442672436936,0.0,0.0004034994625203292,2000000000.0,1638400.0,0.11440028750192577,5,5,1
1,1,GA,25,5,0,0.10735399139380013,0.08859943660441358,0.0,0.01875455478938655,1000000000.0,1228800.0,0.1717371726106235,1,5,1
1,1,GA,26,5,0,0.10219469328013393,0.10137922125548174,0.0,0.0008154720246521946,1500000000.0,819200.0,0.12763130140951529,1,5,1
1,1,GA,27,8,1,0.10406483088174794,0.09718022549326036,0.0,0.006884605388487577,2000000000.0,1638400.0,0.11341339751217833,6,-1,0
1,1,GA,28,8,1,0.10567612977888262,0.1237726817909535,0.018096552012070888,-0.018096552012070888,1000000000.0,1228800.0,0.10459871806705157,6,-1,0
1,1,GA,29,8,1,0.10628267791204604,0.05641939799571443,0.0,0.04986327991633161,1000000000.0,1638400.0,0.11748355378976237,6,-1,0
1,1,GA,30,7,0,0.10626095717639876,0.23640114543832183,0.13014018826192308,-0.13014018826192308,1000000000.0,1638400.0,0.11917987167235665,7,7,1
1,1,GA,31,1,0,0.11153399432505905,0.05893868693397464,0.0,0.05259530739108441,1500000000.0,819200.0,0.15369720795717928,1,1,1
1,1,GA,32,5,0,0.11943379951239509,0.08697730462725844,0.0,0.03245649488513665,2000000000.0,1228800.0,0.14510388861713913,5,5,1
1,1,GA,33,0,0,0.11549328269847464,0.10765175011718864,0.0,0.007841532581286004,1000000000.0,819200.0,0.19572943672535376,1,0,1
1,1,GA,34,7,0,0.1158226789634561,0.11342412603993818,0.0,0.002398552923517927,1500000000.0,1638400.0,0.19541513368666424,3,7,1
1,1,GA,35,8,1,0.1151853700107916,0.10699081737813802,0.0,0.008194552632653576,1500000000.0,1228800.0,0.17965461104684305,1,-1,0
1,1,GA,36,5,0,0.11193975461047513,0.1087419655077625,0.0,0.0031977891027126365,2000000000.0,1638400.0,0.16715876339807034,5,5,1
1,1,GA,37,8,1,0.11835384514341825,0.04852729475838139,0.0,0.06982655038503685,1000000000.0,1638400.0,0.18450230915683466,5,-1,0
1,1,GA,38,0,0,0.11379260310894161,0.1016859209254177,0.0,0.012106682183523912,1500000000.0,1638400.0,0.19387518284798846,3,0,1
1,1,GA,39,5,0,0.11000712861473742,0.06345529028302517,0.0,0.04655183833171225,1000000000.0,1638400.0,0.10226177288870028,5,5,1
1,1,GA,40,5,0,0.10154167617001078,0.08944535716981866,0.0,0.012096319000192118,1000000000.0,1638400.0,0.11181052271508587,2,5,1
1,1,GA,41,8,1,0.10976898454171048,0.08090499874803303,0.0,0.028863985793677452,2000000000.0,819200.0,0.13602638846836432,2,-1,0
1,1,GA,42,0,0,0.1042566199068067,0.07552642419034536,0.0,0.028730195716461335,1000000000.0,819200.0,0.10935868530425998,2,0,1
1,1,GA,43,7,0,0.10265392595093575,0.09705642054539829,0.0,0.005597505405537467,1000000000.0,1228800.0,0.15995244730532773,2,7,1
1,1,GA,44,1,0,0.11012129845058746,0.07487372430960387,0.0,0.03524757414098359,1500000000.0,1228800.0,0.12603642223481087,1,1,1
1,1,GA,45,6,0,0.11570170585193917,0.0976991877516217,0.0,0.01800251810031747,1500000000.0,1638400.0,0.12643397291323255,3,6,1
1,1,GA,46,8,1,0.10590012885611039,0.07071460413922634,0.0,0.03518552471688405,1000000000.0,1638400.0,0.12883279886478657,4,-1,0
1,1,GA,47,8,1,0.11537543519818333,0.18568633346257826,0.07031089826439493,-0.07031089826439493,2000000000.0,1228800.0,0.10977156575843901,2,-1,0
1,1,GA,48,1,0,0.11051259046324509,0.10962343512854608,0.0,0.0008891553346990072,2000000000.0,1228800.0,0.1740944453238159,6,1,1
1,1,GA,49,6,0,0.10298096046741426,0.10028506320846095,0.0,0.002695897258953306,2000000000.0,1228800.0,0.16506724295996503,2,6,1
1,1,GA,50,1,0,0.11929935487959471,0.05841046972866145,0.0,0.06088888515093326,1000000000.0,1638400.0,0.16065080906412627,4,1,1
1,1,GA,51,6,0,0.10803272447777035,0.0924648532024738,0.0,0.015567871275296546,2000000000.0,819200.0,0.10340455822777755,6,6,1
1,1,GA,52,0,0,0.10590468511325392,0.07281142596335409,0.0,0.03309325914989983,1000000000.0,1228800.0,0.14294641446388776,1,0,1
1,1,GA,53,6,0,0.1169399674126746,0.07145867565587105,0.0,0.045481291756803544,1500000000.0,1638400.0,0.16852035898998427,2,6,1
1,1,GA,54,5,0,0.1024892066503096,0.09969552231477737,0.0,0.0027936843355322316,2000000000.0,1228800.0,0.11563466499035864,5,5,1
1,1,GA,55,8,1,0.11467180922147406,0.057598730355520135,0.0,0.057073078865953926,1000000000.0,1638400.0,0.1385657844657551,1,-1,0
1,1,GA,56,7,0,0.10375649485130937,0.07577306055837528,0.0,0.027983434292934095,2000000000.0,1638400.0,0.1019834145469937,7,7,1
1,1,GA,57,8,1,0.10784983552025165,0.109880145075778,0.002030309555526341,-0.002030309555526341,1000000000.0,1638400.0,0.10818579970772421,1,-1,0
1,1,GA,58,1,0,0.10463799756924277,0.06943884347191825,0.0,0.03519915409732452,1000000000.0,1228800.0,0.12164535799990539,0,1,1
1,1,GA,59,1,0,0.11682455985384774,0.08477469601295784,0.0,0.0320498638408899,2000000000.0,1638400.0,0.14146501611412488,2,1,1
1,1,GA,60,0,0,0.10780149103879724,0.10023148412805646,0.0,0.007570006910740779,1500000000.0,819200.0,0.146324003628738,2,0,1
1,1,GA,61,1,0,0.11949385625764578,0.08294645927175492,0.0,0.03654739698589085,1500000000.0,1228800.0,0.1884521531618113,5,1,1
1,1,GA,62,8,1,0.11250522968830214,0.040387668537068405,0.0,0.07211756115123373,1000000000.0,819200.0,0.13166584421740132,4,-1,0
1,1,GA,63,1,0,0.11387245669405831,0.05354940732217491,0.0,0.060323049371883396,1000000000.0,819200.0,0.10214638762771915,5,1,1
1,1,GA,64,1,0,0.11043050244264835,0.06709320587606996,0.0,0.04333729656657839,1500000000.0,1638400.0,0.18262233467711653,1,1,1
1,1,GA,65,5,0,0.10617936398151183,0.10218533642041484,0.0,0.0039940275610969855,1500000000.0,1638400.0,0.10618469353735728,5,5,1
1,1,GA,66,0,0,0.10791112842104858,0.08126730218825917,0.0,0.026643826232789408,1500000000.0,1638400.0,0.10929919926622284,0,0,1
1,1,GA,67,8,1,0.11881868375323804,0.05985952163658375,0.0,0.058959162116654286,2000000000.0,819200.0,0.1963181716739735,1,-1,0
1,1,GA,68,7,0,0.1040240640144933,0.0708135408075841,0.0,0.03321052320690919,1500000000.0,1638400.0,0.17533654181283587,7,7,1
1,1,GA,69,0,0,0.11976437802440425,0.11456928698103955,0.0,0.0051950910433647,1500000000.0,1638400.0,0.1337854202779255,5,0,1
1,1,GA,70,8,1,0.11516611724007636,0.07275517690158548,0.0,0.04241094033849088,2000000000.0,819200.0,0.11321788416191958,3,-1,0
1,1,GA,71,1,0,0.1071957385298522,0.11103244224255986,0.0038367037127076536,-0.0038367037127076536,2000000000.0,819200.0,0.13867305731718615,2,1,1
1,1,GA,72,8,1,0.11283027179011207,0.09904869650332955,0.0,0.013781575286782519,1500000000.0,1638400.0,0.13391948927801736,4,-1,0
1,1,GA,73,0,0,0.10761963078586176,0.06866484043220239,0.0,0.03895479035365937,1000000000.0,1638400.0,0.18744412014424733,0,0,1
1,1,GA,74,8,1,0.10762985865279841,0.08137587894765291,0.0,0.026253979705145494,2000000000.0,1228800.0,0.141875301731404,7,-1,0
1,1,GA,75,0,0,0.11007605900389059,0.073096043252048,0.0,0.03698001575184258,1500000000.0,819200.0,0.10820450060156221,0,0,1
1,1,GA,76,6,0,0.10033445643270755,0.07482353334182715,0.0,0.025510923090880405,2000000000.0,819200.0,0.19268052023585863,2,6,1
1,1,GA,77,8,1,0.10987143119886793,0.05734335069642573,0.0,0.0525280805024422,1500000000.0,1228800.0,0.16223133637152604,3,-1,0
1,1,GA,78,1,0,0.11943196826893776,0.09816630358265964,0.0,0.02126566468627812,1500000000.0,1638400.0,0.11167098567810023,1,1,1
1,1,GA,79,5,0,0.10570930457571157,0.10321126427295106,0.0,0.002498040302760504,1000000000.0,819200.0,0.11131741600464223,7,5,1
1,1,GA,80,5,0,0.11496435918153224,0.09332414857874881,0.0,0.021640210602783427,1500000000.0,819200.0,0.14659332411642642,4,5,1
1,1,GA,81,6,0,0.1088557778014099,0.10973097892700552,0.0008752011255956232,-0.0008752011255956232,1500000000.0,1638400.0,0.10920889656891163,6,6,1
1,1,GA,82,7,0,0.1041856208523557,0.06840406162380569,0.0,0.03578155922855002,2000000000.0,1638400.0,0.16317521922027586,7,7,1
1,1,GA,83,1,0,0.11810005141636258,0.09299436082672788,0.0,0.025105690589634702,2000000000.0,819200.0,0.16163837910949103,1,1,1
1,1,GA,84,8,1,0.10033654569360427,0.0545576880273935,0.0,0.04577885766621077,1000000000.0,1228800.0,0.10320813486181538,1,-1,0
1,1,GA,85,0,0,0.10607017853199022,0.07754360800553699,0.0,0.02852657052645323,1500000000.0,1228800.0,0.18074227810412946,0,0,1
1,1,GA,86,5,0,0.11998051764647874,0.10951822168930171,0.0,0.010462295957177029,2000000000.0,1228800.0,0.17867947609394985,6,5,1
1,1,GA,87,7,0,0.1052429359237998,0.1048550840118472,0.0,0.0003878519119525914,1000000000.0,819200.0,0.19153082686153086,1,7,1
1,1,GA,88,8,1,0.11698089043718544,0.08086416223160009,0.0,0.036116728205585355,1500000000.0,1228800.0,0.16703066467384772,3,-1,0
1,1,GA,89,0,0,0.11211366297311408,0.10697688975163032,0.0,0.005136773221483759,2000000000.0,819200.0,0.16928622323352233,3,0,1
1,1,GA,90,8,1,0.11612071415054247,0.05747056484172858,0.0,0.05865014930881389,1500000000.0,1228800.0,0.1163741654453168,2,-1,0
1,1,GA,91,6,0,0.11260635510886956,0.08689894272425178,0.0,0.02570741238461778,1500000000.0,1228800.0,0.10238888139788117,3,6,1
1,1,GA,92,8,1,0.10725393714115697,0.13862629778288416,0.03137236064172719,-0.03137236064172719,2000000000.0,1228800.0,0.106556315241842,5,-1,0
1,1,GA,93,5,0,0.11521577569166964,0.09953560003040184,0.0,0.01568017566126781,1500000000.0,819200.0,0.19644613401603575,3,5,1
1,1,GA,94,8,1,0.10052969097807946,0.08302922875458876,0.0,0.017500462223490693,2000000000.0,1228800.0,0.16457213655596337,5,-1,0
1,1,GA,95,0,0,0.10893625903468904,0.11037645187416585,0.0014401928394768143,-0.0014401928394768143,2000000000.0,1228800.0,0.19469066664934076,7,0,1
1,1,GA,96,0,0,0.10743709139740212,0.07042213700437668,0.0,0.03701495439302545,1000000000.0,1638400.0,0.13493843588720958,0,0,1
1,1,GA,97,8,1,0.10954148011274699,0.04497801000375719,0.0,0.0645634701089898,1000000000.0,1228800.0,0.1755221576661414,1,-1,0
1,1,GA,98,8,1,0.1025524137299214,0.07971169535827662,0.0,0.02284071837164478,1500000000.0,819200.0,0.10653989653616669,3,-1,0
1,1,GA,99,8,1,0.10445013731892545,0.0946061314540476,0.0,0.009844005864877853,2000000000.0,1638400.0,0.11662051655929712,3,-1,0
1,1,Greedy,0,4,0,0.11307732022136789,0.08899113599288025,0.0,0.024086184228487642,1500000000.0,819200.0,0.15620515900997095,0,4,1
1,1,Greedy,1,8,1,0.10862453497554812,0.07358201020328366,0.0,0.035042524772264466,1500000000.0,1638400.0,0.1387769115655954,1,-1,0
1,1,Greedy,2,4,0,0.11734641011284398,0.08061778337911779,0.0,0.03672862673372619,2000000000.0,1638400.0,0.17916562055903407,7,4,1
1,1,Greedy,3,1,0,0.11264270235000334,0.07007602076298404,0.0,0.0425666815870193,2000000000.0,1638400.0,0.16051365892775146,3,1,1
1,1,Greedy,4,1,0,0.11620548704212598,0.07967084918850498,0.0,0.036534637853621,1000000000.0,1638400.0,0.1861266684786994,5,1,1
1,1,Greedy,5,6,0,0.10683589447880226,0.08248332878203875,0.0,0.024352565696763515,1000000000.0,819200.0,0.17323608373256047,0,6,1
1,1,Greedy,6,6,0,0.11087338579336911,0.058756875367329695,0.0,0.05211651042603942,2000000000.0,1228800.0,0.16018234477585652,6,6,1
1,1,Greedy,7,5,0,0.10392593770229507,0.04504827526212048,0.0,0.05887766244017459,2000000000.0,1638400.0,0.12876156021959959,3,5,1
1,1,Greedy,8,6,0,0.11992282380237256,0.08363708888260796,0.0,0.0362857349197646,1000000000.0,1228800.0,0.17827604679261685,2,6,1
1,1,Greedy,9,1,0,0.10486430928612654,0.08182479103832226,0.0,0.023039518247804286,1000000000.0,819200.0,0.1251267578171082,4,1,1
1,1,Greedy,10,4,0,0.10513734934454205,0.08493096193831903,0.0,0.02020638740622302,2000000000.0,1228800.0,0.10752111118144045,4,4,1
1,1,Greedy,11,1,0,0.10146380144781933,0.0479341595106983,0.0,0.05352964193712103,1500000000.0,819200.0,0.1962864578443228,1,1,1
1,1,Greedy,12,1,0,0.10515606237993473,0.09932297980122942,0.0,0.005833082578705309,1000000000.0,819200.0,0.15400112050964693,2,1,1
1,1,Greedy,13,1,0,0.11526257065088107,0.09615306427636908,0.0,0.01910950637451199,2000000000.0,1638400.0,0.17738942975498115,7,1,1
1,1,Greedy,14,1,0,0.11395787141366162,0.047407381879059525,0.0,0.0665504895346021,1000000000.0,1638400.0,0.15292228076303602,1,1,1
1,1,Greedy,15,4,0,0.1025734642463434,0.10273254824050168,0.00015908399415828778,-0.00015908399415828778,1500000000.0,1638400.0,0.16115797303718216,6,4,1
1,1,Greedy,16,1,0,0.10752477002856188,0.09494675362847155,0.0,0.012578016400090333,1500000000.0,1638400.0,0.10338922505165063,1,1,1
1,1,Greedy,17,1,0,0.10841842789234926,0.09971310078060941,0.0,0.008705327111739852,1500000000.0,1638400.0,0.11867936793538086,2,1,1
1,1,Greedy,18,8,1,0.11329968492723921,0.055160667085527255,0.0,0.05813901784171196,1000000000.0,819200.0,0.16746893954347775,6,-1,0
1,1,Greedy,19,7,0,0.10911857926087498,0.03542327916111951,0.0,0.07369530009975547,1000000000.0,1228800.0,0.15705645979524985,6,7,1
1,1,Greedy,20,2,0,0.11173036653651063,0.07835460978080205,0.0,0.03337575675570857,2000000000.0,1228800.0,0.11585550339867128,4,2,1
1,1,Greedy,21,8,1,0.11679369207217885,0.0893306434712548,0.0,0.02746304860092405,2000000000.0,819200.0,0.19520292687261848,3,-1,0
1,1,Greedy,22,8,1,0.1145294722062474,0.0847123910308199,0.0,0.0298170811754275,2000000000.0,1638400.0,0.11543536325474044,7,-1,0
1,1,Greedy,23,8,1,0.10730014527017118,0.05840598699259075,0.0,0.048894158277580424,1500000000.0,819200.0,0.15103032497386853,2,-1,0
1,1,Greedy,24,8,1,0.10896792618688969,0.10689210672436934,0.0,0.002075819462520348,2000000000.0,1638400.0,0.11440028750192577,5,-1,0
1,1,Greedy,25,8,1,0.10735399139380013,0.04933571533382501,0.0,0.058018276059975116,1000000000.0,1228800.0,0.1717371726106235,1,-1,0
1,1,Greedy,26,8,1,0.10219469328013393,0.06468009655494526,0.0,0.03751459672518867,1500000000.0,819200.0,0.12763130140951529,1,-1,0
1,1,Greedy,27,8,1,0.10406483088174794,0.10784689215992703,0.003782061278179094,-0.003782061278179094,2000000000.0,1638400.0,0.11341339751217833,6,-1,0
1,1,Greedy,28,6,0,0.10567612977888262,0.10686025512428683,0.0011841253454042133,-0.0011841253454042133,1000000000.0,1228800.0,0.10459871806705157,6,6,1
1,1,Greedy,29,8,1,0.10628267791204604,0.061752731329047766,0.0,0.044529946582998275,1000000000.0,1638400.0,0.11748355378976237,6,-1,0
1,1,Greedy,30,7,0,0.10626095717639876,0.21840114543832184,0.11214018826192308,-0.11214018826192308,1000000000.0,1638400.0,0.11917987167235665,7,7,1
1,1,Greedy,31,8,1,0.11153399432505905,0.06310252693397464,0.0,0.04843146739108441,1500000000.0,819200.0,0.15369720795717928,1,-1,0
1,1,Greedy,32,8,1,0.11943379951239509,0.08122306462725845,0.0,0.03821073488513664,2000000000.0,1228800.0,0.14510388861713913,5,-1,0
1,1,Greedy,33,8,1,0.11549328269847464,0.04998589779820437,0.0,0.06550738490027028,1000000000.0,819200.0,0.19572943672535376,1,-1,0
1,1,Greedy,34,8,1,0.1158226789634561,0.09506187520118974,0.0,0.02076080376226637,1500000000.0,1638400.0,0.19541513368666424,3,-1,0
1,1,Greedy,35,8,1,0.1151853700107916,0.11499081737813802,0.0,0.0001945526326535829,1500000000.0,1228800.0,0.17965461104684305,1,-1,0
1,1,Greedy,36,8,1,0.11193975461047513,0.10306964550776247,0.0,0.008870109102712659,2000000000.0,1638400.0,0.16715876339807034,5,-1,0
1,1,Greedy,37,8,1,0.11835384514341825,0.05386062809171473,0.0,0.06449321705170352,1000000000.0,1638400.0,0.18450230915683466,5,-1,0
1,1,Greedy,38,8,1,0.11379260310894161,0.07127426013426026,0.0,0.04251834297468135,1500000000.0,1638400.0,0.19387518284798846,3,-1,0
1,1,Greedy,39,8,1,0.11000712861473742,0.06378297028302515,0.0,0.04622415833171227,1000000000.0,1638400.0,0.10226177288870028,5,-1,0
1,1,Greedy,40,8,1,0.10154167617001078,0.05700589389823545,0.0,0.04453578227177533,1000000000.0,1638400.0,0.11181052271508587,2,-1,0
1,1,Greedy,41,8,1,0.10976898454171048,0.0915716654146997,0.0,0.01819731912701078,2000000000.0,819200.0,0.13602638846836432,2,-1,0
1,1,Greedy,42,0,0,0.1042566199068067,0.057526424190345364,0.0,0.04673019571646133,1000000000.0,819200.0,0.10935868530425998,2,0,1
1,1,Greedy,43,8,1,0.10265392595093575,0.05914583302209968,0.0,0.043508092928836076,1000000000.0,1228800.0,0.15995244730532773,2,-1,0
1,1,Greedy,44,0,0,0.11012129845058746,0.08819332529015184,0.0,0.021927973160435626,1500000000.0,1228800.0,0.12603642223481087,1,0,1
1,1,Greedy,45,8,1,0.11570170585193917,0.09649877098519236,0.0,0.019202934866746818,1500000000.0,1638400.0,0.12643397291323255,3,-1,0
1,1,Greedy,46,8,1,0.10590012885611039,0.07604793747255967,0.0,0.02985219138355072,1000000000.0,1638400.0,0.12883279886478657,4,-1,0
1,1,Greedy,47,2,0,0.11537543519818333,0.14210724012924494,0.026731804931061615,-0.026731804931061615,2000000000.0,1228800.0,0.10977156575843901,2,2,1
1,1,Greedy,48,8,1,0.11051259046324509,0.09933920352954817,0.0,0.011173386933696919,2000000000.0,1228800.0,0.1740944453238159,6,-1,0
1,1,Greedy,49,8,1,0.10298096046741426,0.08827371033156663,0.0,0.01470725013584763,2000000000.0,1228800.0,0.16506724295996503,2,-1,0
1,1,Greedy,50,8,1,0.11929935487959471,0.0556652406196148,0.0,0.06363411425997992,1000000000.0,1638400.0,0.16065080906412627,4,-1,0
1,1,Greedy,51,0,0,0.10803272447777035,0.10777135366263499,0.0,0.00026137081513535887,2000000000.0,819200.0,0.10340455822777755,6,0,1
1,1,Greedy,52,0,0,0.10590468511325392,0.05481142596335409,0.0,0.05109325914989983,1000000000.0,1228800.0,0.14294641446388776,1,0,1
1,1,Greedy,53,8,1,0.1169399674126746,0.073079146597488,0.0,0.043860820815186594,1500000000.0,1638400.0,0.16852035898998427,2,-1,0
1,1,Greedy,54,8,1,0.1024892066503096,0.09094128231477738,0.0,0.011547924335532214,2000000000.0,1228800.0,0.11563466499035864,5,-1,0
1,1,Greedy,55,8,1,0.11467180922147406,0.06293206368885346,0.0,0.051739745532620604,1000000000.0,1638400.0,0.1385657844657551,1,-1,0
1,1,Greedy,56,8,1,0.10375649485130937,0.09110074055837528,0.0,0.012655754292934099,2000000000.0,1638400.0,0.1019834145469937,7,-1,0
1,1,Greedy,57,1,0,0.10784983552025165,0.10788579840911133,3.59628888596808e-05,-3.59628888596808e-05,1000000000.0,1638400.0,0.10818579970772421,1,1,1
1,1,Greedy,58,0,0,0.10463799756924277,0.046045338707106226,0.0,0.05859265886213655,1000000000.0,1228800.0,0.12164535799990539,0,0,1
1,1,Greedy,59,8,1,0.11682455985384774,0.08049726096575027,0.0,0.036327298888097465,2000000000.0,1638400.0,0.14146501611412488,2,-1,0
1,1,Greedy,60,0,0,0.10780149103879724,0.07623148412805647,0.0,0.03157000691074077,1500000000.0,819200.0,0.146324003628738,2,0,1
1,1,Greedy,61,0,0,0.11949385625764578,0.1062616712772586,0.0,0.013232184980387182,1500000000.0,1228800.0,0.1884521531618113,5,0,1
1,1,Greedy,62,0,0,0.11250522968830214,0.03912329035033158,0.0,0.07338193933797055,1000000000.0,819200.0,0.13166584421740132,4,0,1
1,1,Greedy,63,8,1,0.11387245669405831,0.05133358867720434,0.0,0.06253886801685396,1000000000.0,819200.0,0.10214638762771915,5,-1,0
1,1,Greedy,64,1,0,0.11043050244264835,0.05709320587606996,0.0,0.05333729656657839,1500000000.0,1638400.0,0.18262233467711653,1,1,1
1,1,Greedy,65,0,0,0.10617936398151183,0.08401978249919698,0.0,0.022159581482314852,1500000000.0,1638400.0,0.10618469353735728,5,0,1
1,1,Greedy,66,0,0,0.10791112842104858,0.05926730218825916,0.0,0.04864382623278942,1500000000.0,1638400.0,0.10929919926622284,0,0,1
1,1,Greedy,67,8,1,0.11881868375323804,0.07052618830325041,0.0,0.04829249544998762,2000000000.0,819200.0,0.1963181716739735,1,-1,0
1,1,Greedy,68,8,1,0.1040240640144933,0.08314122080758408,0.0,0.02088284320690921,1500000000.0,1638400.0,0.17533654181283587,7,-1,0
1,1,Greedy,69,8,1,0.11976437802440425,0.06896024903068601,0.0,0.05080412899371824,1500000000.0,1638400.0,0.1337854202779255,5,-1,0
1,1,Greedy,70,3,0,0.11516611724007636,0.06925800356825215,0.0,0.04590811367182421,2000000000.0,819200.0,0.11321788416191958,3,3,1
1,1,Greedy,71,4,0,0.1071957385298522,0.07096226831677097,0.0,0.03623347021308124,2000000000.0,819200.0,0.13867305731718615,2,4,1
1,1,Greedy,72,4,0,0.11283027179011207,0.08772101650332956,0.0,0.02510925528678251,1500000000.0,1638400.0,0.13391948927801736,4,4,1
1,1,Greedy,73,0,0,0.10761963078586176,0.054664840432202384,0.0,0.052954790353659374,1000000000.0,1638400.0,0.18744412014424733,0,0,1
1,1,Greedy,74,4,0,0.10762985865279841,0.10694485478235494,0.0,0.0006850038704434708,2000000000.0,1228800.0,0.141875301731404,7,4,1
1,1,Greedy,75,4,0,0.11007605900389059,0.0630437067298681,0.0,0.047032352274022485,1500000000.0,819200.0,0.10820450060156221,0,4,1
1,1,Greedy,76,3,0,0.10033445643270755,0.06942074572779094,0.0,0.030913710704916608,2000000000.0,819200.0,0.19268052023585863,2,3,1
1,1,Greedy,77,3,0,0.10987143119886793,0.052097590696425736,0.0,0.05777384050244219,1500000000.0,1228800.0,0.16223133637152604,3,3,1
1,1,Greedy,78,8,1,0.11943196826893776,0.09349398358265963,0.0,0.02593798468627813,1500000000.0,1638400.0,0.11167098567810023,1,-1,0
1,1,Greedy,79,3,0,0.10570930457571157,0.07661455521436,0.0,0.029094749361351563,1000000000.0,819200.0,0.11131741600464223,7,3,1
1,1,Greedy,80,8,1,0.11496435918153224,0.06394972077324182,0.0,0.051014638408290416,1500000000.0,819200.0,0.14659332411642642,4,-1,0
1,1,Greedy,81,6,0,0.1088557778014099,0.10173097892700553,0.0,0.00712479887440437,1500000000.0,1638400.0,0.10920889656891163,6,6,1
1,1,Greedy,82,8,1,0.1041856208523557,0.08273174162380569,0.0,0.02145387922855002,2000000000.0,1638400.0,0.16317521922027586,7,-1,0
1,1,Greedy,83,5,0,0.11810005141636258,0.04629573054653789,0.0,0.07180432086982469,2000000000.0,819200.0,0.16163837910949103,1,5,1
1,1,Greedy,84,3,0,0.10033654569360427,0.09226302693347535,0.0,0.00807351876012892,1000000000.0,1228800.0,0.10320813486181538,1,3,1
1,1,Greedy,85,3,0,0.10607017853199022,0.08897692078147748,0.0,0.017093257750512736,1500000000.0,1228800.0,0.18074227810412946,0,3,1
1,1,Greedy,86,5,0,0.11998051764647874,0.05551822168930172,0.0,0.06446229595717702,2000000000.0,1228800.0,0.17867947609394985,6,5,1
1,1,Greedy,87,1,0,0.1052429359237998,0.038804847296833936,0.0,0.06643808862696586,1000000000.0,819200.0,0.19153082686153086,1,1,1
